report_id,date,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,address
22201658,2022-03-17,BICYCLIST,VISABLE,,BICYCLE,,,611,3800, ,MIDWAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3800 MIDWAY DRIVE, San Diego, CA"
22201755,2022-03-20,BICYCLIST,,,BICYCLE,UNKNOWN/ NOT LABELED,,122,1200, ,EMERALD,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"1200 EMERALD STREET, San Diego, CA"
22201779,2022-03-21,BICYCLIST,PAIN,,BICYCLE,,,724,2500, ,CORONADO,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"2500 CORONADO AVENUE, San Diego, CA"
22201883,2022-03-26,BICYCLIST,VISABLE,,BICYCLE,,,441,4300, ,OCEAN VIEW,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4300 OCEAN VIEW BOULEVARD, San Diego, CA"
22201915,2022-03-27,BICYCLIST,SEVERE,,BICYCLE,CANNONDALE CORP,,814,3400, ,NORTH MOUNTAIN VIEW,DRIVE, , , ,23153(A),VC,DUI ALCOHOL:CAUSING BODILY INJURY (F),2,0,,"3400 NORTH MOUNTAIN VIEW DRIVE, San Diego, CA"
22202122,2022-04-06,BICYCLIST,VISABLE,,BICYCLE,CITIZEN,,233,13700, ,VIA TRES VISTA, , , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"13700 VIA TRES VISTA, San Diego, CA"
22202162,2022-04-07,BICYCLIST,PAIN,,BICYCLE,SPEC,,524,400, ,A,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"400 A STREET, San Diego, CA"
22202152,2022-04-07,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,122,4800, ,CASS,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4800 CASS STREET, San Diego, CA"
22202165,2022-04-07,BICYCLIST,SEVERE,,BICYCLE,"TREK, INC.",,617,500, ,CATALINA,BOULEVARD, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"500 CATALINA BOULEVARD, San Diego, CA"
22202174,2022-04-08,BICYCLIST,PAIN,,BICYCLE,,,627,, ,01ST,AVENUE,W,UNIVERSITY,AVENUE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"01ST AVENUE, San Diego, CA"
22202352,2022-04-11,BICYCLIST,PAIN,,BICYCLE,DELFAST,,315,3700, ,CAMINO DEL RIO SOUTH, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3700 CAMINO DEL RIO SOUTH, San Diego, CA"
22202441,2022-04-22,BICYCLIST,VISABLE,,BICYCLE,COLUMBIA NORTHWEST,,121,3600, ,MISSION,BOULEVARD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),2,0,,"3600 MISSION BOULEVARD, San Diego, CA"
22202446,2022-04-22,BICYCLIST,PAIN,,BICYCLE,SURL,,124,6800, ,LA JOLLA,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"6800 LA JOLLA BOULEVARD, San Diego, CA"
22202457,2022-04-23,BICYCLIST,PAIN,,,ELECTRIC UNICYCLE,,123,, ,PARKING LOT OF 1441 QUIVARA,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"PARKING LOT OF 1441 QUIVARA ROAD, San Diego, CA"
22202504,2022-04-25,BICYCLIST,VISABLE,,BICYCLE,,,932,12600, ,NORTH TORREY PINES,ROAD, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"12600 NORTH TORREY PINES ROAD, San Diego, CA"
22202553,2022-04-28,BICYCLIST,SEVERE,,BICYCLE,JUICED,,511,2700, ,HARBOR,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2700 HARBOR DRIVE, San Diego, CA"
22202569,2022-04-29,BICYCLIST,VISABLE,,BICYCLE,KILO QR,,524,, ,08TH,AVENUE, ,C,STREET,21456B,VC,PEDESTRIAN CROSS AGAINST NO WALK SIGN/SIGNAL (I),1,0,,"08TH AVENUE, San Diego, CA"
22202587,2022-04-30,BICYCLIST,VISABLE,,BICYCLE,ELETRIC PEDAL ASSIST BIKE,,934,11100, ,CARMEL COUNTRY,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"11100 CARMEL COUNTRY ROAD, San Diego, CA"
22202593,2022-04-30,BICYCLIST,PAIN,,BICYCLE,,,524,900, ,BROADWAY, , , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"900 BROADWAY, San Diego, CA"
22202642,2022-05-03,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,824,5000, ,COLLWOOD,BOULEVARD, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"5000 COLLWOOD BOULEVARD, San Diego, CA"
22202934,2022-05-19,BICYCLIST,,,BICYCLE,SCHWARTZ,,611,, ,CAMINO DEL RIO WEST, , ,KURTZ,STREET,21456B,VC,PEDESTRIAN CROSS AGAINST NO WALK SIGN/SIGNAL (I),1,0,,"CAMINO DEL RIO WEST, San Diego, CA"
22203105,2022-05-27,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,541,1200, ,IMPERIAL,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1200 IMPERIAL AVENUE, San Diego, CA"
22203148,2022-05-30,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE CORP,,123,1000, ,FIESTA ISLAND,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1000 FIESTA ISLAND ROAD, San Diego, CA"
22203228,2022-06-04,BICYCLIST,PAIN,,BICYCLE,HUFF,,613,4100, ,WEST POINT LOMA,BOULEVARD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,MISDEMEANOR,"4100 WEST POINT LOMA BOULEVARD, San Diego, CA"
22203284,2022-06-07,BICYCLIST,PAIN,,BICYCLE,10 SPEED ROAD BIKE,,825,4000, ,MEADE,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"4000 MEADE AVENUE, San Diego, CA"
22203341,2022-06-10,BICYCLIST,VISABLE,,BICYCLE,,,531,, ,FLORIDA,DRIVE, ,MORLEY FIELD,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"FLORIDA DRIVE, San Diego, CA"
22203547,2022-06-21,BICYCLIST,VISABLE,,BICYCLE,,,437,600,S,WOODMAN,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"600 S WOODMAN STREET, San Diego, CA"
22203621,2022-06-24,BICYCLIST,PAIN,,BICYCLE,BAHAMUT,,932,12000, ,NORTH TORREY PINES,ROAD, , , ,20002(B),VC,HIT AND RUN:RUNAWAY VEH:PROP DAMAGE (M),2,0,MISDEMEANOR,"12000 NORTH TORREY PINES ROAD, San Diego, CA"
22203703,2022-06-27,BICYCLIST,PAIN,,BICYCLE,FUJI ROBBT JR.,,523,400, ,E,STREET, , , ,21657,VC,LANE USAGE:DISOBEY DESIGNATED TRAFFIC DIRECTION Dev (I),1,0,,"400 E STREET, San Diego, CA"
22203704,2022-06-27,BICYCLIST,SEVERE,,BICYCLE,SUPER 73,,931,10700, ,CAMINO SANTA FE, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"10700 CAMINO SANTA FE, San Diego, CA"
22203743,2022-06-29,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,624,4700, ,TEXAS,STREET, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,MISDEMEANOR,"4700 TEXAS STREET, San Diego, CA"
22203744,2022-06-30,BICYCLIST,PAIN,,BICYCLE,RAD POWER BIKES,,937,15000, ,PASEO DEL SUR, , , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"15000 PASEO DEL SUR, San Diego, CA"
22203795,2022-07-02,BICYCLIST,VISABLE,,BICYCLE,ELECTRIC WHEEL CO.,,121,3200, ,BAYSIDE,LANE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"3200 BAYSIDE LANE, San Diego, CA"
22203826,2022-07-04,BICYCLIST,VISABLE,,BICYCLE,,,934,13600, ,EL CAMINO REAL, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"13600 EL CAMINO REAL, San Diego, CA"
22203891,2022-07-07,BICYCLIST,VISABLE,,BICYCLE,,,122,1900, ,BALBOA,AVENUE, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"1900 BALBOA AVENUE, San Diego, CA"
22203934,2022-07-09,BICYCLIST,VISABLE,,BICYCLE,PINA,,115,3700, ,ARRIBA,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"3700 ARRIBA STREET, San Diego, CA"
22203952,2022-07-10,BICYCLIST,VISABLE,,BICYCLE,,,626,1700,W,ARBOR,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1700 W ARBOR DRIVE, San Diego, CA"
22204046,2022-07-14,BICYCLIST,VISABLE,,BICYCLE,BOSS CRUISER,,116,2500, ,CLAIREMONT,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2500 CLAIREMONT DRIVE, San Diego, CA"
22204070,2022-07-16,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE CORP,,937,14800, ,CAMINO DEL SUR, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"14800 CAMINO DEL SUR, San Diego, CA"
22204105,2022-07-18,BICYCLIST,VISABLE,,BICYCLE,B.M.C.,,518,1500, ,FERN,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"1500 FERN STREET, San Diego, CA"
22204120,2022-07-19,BICYCLIST,VISABLE,,BICYCLE,FELT,,934,5000, ,CARMEL VALLEY,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5000 CARMEL VALLEY ROAD, San Diego, CA"
22204138,2022-07-20,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,713,4700, ,OTAY MESA,ROAD, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"4700 OTAY MESA ROAD, San Diego, CA"
22204160,2022-07-21,BICYCLIST,VISABLE,,BICYCLE,GO PRO,,541,200, ,12TH,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"200 12TH AVENUE, San Diego, CA"
22204185,2022-07-22,BICYCLIST,VISABLE,,BICYCLE,NISH,,825,4000, ,MEADE,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4000 MEADE AVENUE, San Diego, CA"
22204299,2022-07-27,BICYCLIST,VISABLE,,BICYCLE,GIANNINI,,934,3000, ,CARMEL VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3000 CARMEL VALLEY ROAD, San Diego, CA"
22204359,2022-07-31,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,624,1300, ,WASHINGTON,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1300 WASHINGTON STREET, San Diego, CA"
22204489,2022-08-06,BICYCLIST,VISABLE,,BICYCLE,DIAMOND G EQUIPMENT,,122,4700, ,BAYARD,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4700 BAYARD STREET, San Diego, CA"
22204520,2022-08-07,BICYCLIST,VISABLE,,BICYCLE,,,122,1400, ,THOMAS,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1400 THOMAS AVENUE, San Diego, CA"
22204539,2022-08-08,BICYCLIST,VISABLE,,BICYCLE,HARO,,627,3900, ,10TH,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"3900 10TH AVENUE, San Diego, CA"
22204544,2022-08-09,BICYCLIST,PAIN,,BICYCLE,DIAMOND G EQUIPMENT,,824,4700, ,EL CAJON,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"4700 EL CAJON BOULEVARD, San Diego, CA"
22204628,2022-08-12,BICYCLIST,SEVERE,,BICYCLE,SPEC,,932,11600, ,SORRENTO VALLEY,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"11600 SORRENTO VALLEY ROAD, San Diego, CA"
22204871,2022-08-16,BICYCLIST,SEVERE,,BICYCLE,,,121,3200, ,OCEAN FRONT,WALK, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"3200 OCEAN FRONT WALK, San Diego, CA"
22204733,2022-08-17,BICYCLIST,VISABLE,,,ONE WHEEL,,124,5200, ,LA JOLLA MESA,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"5200 LA JOLLA MESA DRIVE, San Diego, CA"
22204740,2022-08-18,BICYCLIST,VISABLE,,BICYCLE,MOTOBECANE U.S.A.,,617,4500, ,LADERA,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,MISDEMEANOR,"4500 LADERA STREET, San Diego, CA"
22204752,2022-08-18,BICYCLIST,PAIN,,BICYCLE,"BEACHCOMBER INDS.,LT",,627,3700, ,VERMONT,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3700 VERMONT STREET, San Diego, CA"
22204758,2022-08-18,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE,,124,2500, ,TORREY PINES,ROAD, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"2500 TORREY PINES ROAD, San Diego, CA"
22204787,2022-08-20,BICYCLIST,PAIN,,BICYCLE,PEDI,,523,400, ,G,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),3,0,MISDEMEANOR,"400 G STREET, San Diego, CA"
22204818,2022-08-21,BICYCLIST,SEVERE,,BICYCLE,HUFF,,441,3500, ,WEBSTER,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"3500 WEBSTER AVENUE, San Diego, CA"
22204846,2022-08-22,BICYCLIST,VISABLE,,BICYCLE,,,115,9400, ,HEALTH SCIENCES,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"9400 HEALTH SCIENCES DRIVE, San Diego, CA"
22204943,2022-08-25,BICYCLIST,VISABLE,,BICYCLE,BORROWED,,122,, ,HORNBLEND,STREET, ,MORRELL,STREET,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,MISDEMEANOR,"HORNBLEND STREET, San Diego, CA"
22204969,2022-08-27,BICYCLIST,VISABLE,,BICYCLE,CERV,,325,, ,NAVAJO,ROAD, ,PARK RIDGE,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"NAVAJO ROAD, San Diego, CA"
22205007,2022-08-29,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,124,200, ,FERN,GLEN, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"200 FERN GLEN, San Diego, CA"
22205028,2022-08-30,BICYCLIST,VISABLE,,BICYCLE,SUPER 73,,124,6200, ,SOLEDAD MOUNTAIN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,,"6200 SOLEDAD MOUNTAIN ROAD, San Diego, CA"
22205223,2022-08-30,BICYCLIST,PAIN,,BICYCLE,,,611,2700, ,KURTZ,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2700 KURTZ STREET, San Diego, CA"
22205143,2022-09-04,BICYCLIST,VISABLE,,BICYCLE,BOWTRAGER,,122,3800, ,RIVIERA,DRIVE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"3800 RIVIERA DRIVE, San Diego, CA"
22205146,2022-09-04,BICYCLIST,VISABLE,,BICYCLE,,,723,10,N,FEET OF SCL OF 2800 IRIS,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"10 N FEET OF SCL OF 2800 IRIS AVENUE, San Diego, CA"
22205147,2022-09-04,BICYCLIST,VISABLE,,BICYCLE,,,121,700, ,VENTURA,PLACE, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"700 VENTURA PLACE, San Diego, CA"
22205148,2022-09-04,BICYCLIST,VISABLE,,BICYCLE,RAD POWER,,933,2200, ,CORDERO,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2200 CORDERO ROAD, San Diego, CA"
22205159,2022-09-05,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,627,300, ,UNIVERSITY,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"300 UNIVERSITY AVENUE, San Diego, CA"
22205166,2022-09-05,BICYCLIST,VISABLE,,BICYCLE,WHEELS,,124,5600, ,BELLEVUE,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5600 BELLEVUE AVENUE, San Diego, CA"
22205165,2022-09-05,BICYCLIST,VISABLE,,BICYCLE,SPEC,,234,15800, ,CAMINO DEL NORTE, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"15800 CAMINO DEL NORTE, San Diego, CA"
22205190,2022-09-06,BICYCLIST,PAIN,,BICYCLE,RAD POWERBIKE,,622,5700, ,FRIARS,ROAD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"5700 FRIARS ROAD, San Diego, CA"
22205333,2022-09-10,BICYCLIST,VISABLE,,BICYCLE,,,937,15900, ,KRISTEN,GLEN, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"15900 KRISTEN GLEN, San Diego, CA"
22205329,2022-09-11,BICYCLIST,VISABLE,,BICYCLE,COLUMBIA NORTHWEST,,233,14600, ,BLACK MOUNTAIN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"14600 BLACK MOUNTAIN ROAD, San Diego, CA"
22205393,2022-09-14,BICYCLIST,PAIN,,BICYCLE,GIANNINI,,325,7700, ,GOLFCREST,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"7700 GOLFCREST DRIVE, San Diego, CA"
22205406,2022-09-15,BICYCLIST,VISABLE,,BICYCLE,JETSON,,233,14100, ,CUCA,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"14100 CUCA STREET, San Diego, CA"
22205417,2022-09-15,BICYCLIST,VISABLE,,BICYCLE,SUPER 73,,615,1900, ,ROSECRANS,STREET, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"1900 ROSECRANS STREET, San Diego, CA"
22205440,2022-09-17,BICYCLIST,VISABLE,,BICYCLE,CERV,,123,, ,FRIARS,ROAD, ,SEA WORLD,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"FRIARS ROAD, San Diego, CA"
22205491,2022-09-20,BICYCLIST,VISABLE,,,,,452,6600, ,SKYLINE,DRIVE, , , ,20002(B),VC,HIT AND RUN:RUNAWAY VEH:PROP DAMAGE (M),1,0,MISDEMEANOR,"6600 SKYLINE DRIVE, San Diego, CA"
22205581,2022-09-21,BICYCLIST,PAIN,,BICYCLE,GARY,,122,4200, ,LAMONT,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4200 LAMONT STREET, San Diego, CA"
22205536,2022-09-22,BICYCLIST,VISABLE,,BICYCLE,,,115,3800, ,ARRIBA,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3800 ARRIBA STREET, San Diego, CA"
22205591,2022-09-24,BICYCLIST,PAIN,,BICYCLE,,,124,5700, ,LA JOLLA MESA,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5700 LA JOLLA MESA DRIVE, San Diego, CA"
22205622,2022-09-26,BICYCLIST,PAIN,,BICYCLE,HUFF,,814,3300, ,COLLIER,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"3300 COLLIER AVENUE, San Diego, CA"
22205699,2022-09-29,BICYCLIST,VISABLE,,BICYCLE,,,122,1700, ,CHALCEDONY,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1700 CHALCEDONY STREET, San Diego, CA"
22205702,2022-09-29,BICYCLIST,PAIN,,BICYCLE,UNKNOWN BIKE,,832,4300, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4300 UNIVERSITY AVENUE, San Diego, CA"
22205730,2022-09-30,BICYCLIST,PAIN,,BICYCLE,QUETKAT,,627,3600, ,01ST,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"3600 01ST AVENUE, San Diego, CA"
22205837,2022-10-05,BICYCLIST,VISABLE,,BICYCLE,ARIEL,,124,6400, ,LA JOLLA,BOULEVARD, , , ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,,"6400 LA JOLLA BOULEVARD, San Diego, CA"
22205888,2022-10-08,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE CORP,,115,6800, ,GENESEE,AVENUE, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"6800 GENESEE AVENUE, San Diego, CA"
22205891,2022-10-08,BICYCLIST,VISABLE,,BICYCLE,CERV,,934,13600, ,EL CAMINO REAL, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"13600 EL CAMINO REAL, San Diego, CA"
22205925,2022-10-10,BICYCLIST,SEVERE,,BICYCLE,,,112,4100, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4100 GENESEE AVENUE, San Diego, CA"
22205929,2022-10-10,BICYCLIST,PAIN,,BICYCLE,GEN3,,522,200, ,J,STREET, , , ,21209,VC,UNLAWFUL DRVG Mot Veh IN BICYCLE LANE (I),1,0,,"200 J STREET, San Diego, CA"
22205957,2022-10-11,BICYCLIST,VISABLE,,BICYCLE,SPEC,,625,2300, ,CONGRESS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2300 CONGRESS STREET, San Diego, CA"
22205976,2022-10-12,BICYCLIST,PAIN,,BICYCLE,,,615,3100, ,NIMITZ,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3100 NIMITZ BOULEVARD, San Diego, CA"
22205981,2022-10-12,BICYCLIST,VISABLE,,BICYCLE,RAZO,,813,3600, ,31ST,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"3600 31ST STREET, San Diego, CA"
22206090,2022-10-17,BICYCLIST,VISABLE,,BICYCLE,,,811,3200, ,MEADE,AVENUE, , , ,21651(A)(2),VC,UNLAWFUL LEFT OR U-TURN (I),1,0,,"3200 MEADE AVENUE, San Diego, CA"
22206104,2022-10-18,BICYCLIST,VISABLE,,BICYCLE,HITT ROAD,,934,4800, ,LANSDALE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4800 LANSDALE DRIVE, San Diego, CA"
22206217,2022-10-23,BICYCLIST,PAIN,,BICYCLE,"TREK, INC.",,233,12800, ,BLACK MOUNTAIN,ROAD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"12800 BLACK MOUNTAIN ROAD, San Diego, CA"
22206286,2022-10-26,BICYCLIST,PAIN,,BICYCLE,CANNONDALE CORP,,611,, ,CAMINO DEL RIO WEST, , ,GAINES,STREET,21954(B),VC,DRIVER TO EXERCISE DUE CARE FOR THE SAFETY OF PEDS ON ROADWAY (I),1,0,,"CAMINO DEL RIO WEST, San Diego, CA"
22206308,2022-10-27,BICYCLIST,VISABLE,,BICYCLE,ECOTRIC,,521,500, ,17TH,STREET, , , ,21657,VC,LANE USAGE:DISOBEY DESIGNATED TRAFFIC DIRECTION Dev (I),1,0,,"500 17TH STREET, San Diego, CA"
22206361,2022-10-30,BICYCLIST,PAIN,,BICYCLE,,,627,3700, ,10TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3700 10TH AVENUE, San Diego, CA"
22206387,2022-10-31,BICYCLIST,VISABLE,,BICYCLE,AOSTIRMOTOR,,611,3000, ,MIDWAY,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3000 MIDWAY DRIVE, San Diego, CA"
22206461,2022-11-03,BICYCLIST,SEVERE,,BICYCLE,SUPER 73,,937,15800, ,PASEO DEL SUR, , , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"15800 PASEO DEL SUR, San Diego, CA"
22206500,2022-11-05,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,934,12200, ,CARMEL CREEK,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"12200 CARMEL CREEK ROAD, San Diego, CA"
